ID	sex	age	PC1	PC2	PC3
1567	1	55	-14.2024	1.08235	-0.685947
3711	0	62	-13.3455	4.46105	-1.03816
3723	1	62	-13.1343	2.42882	-2.02372
1348	1	60	-12.9847	5.65926	-4.25121
1942	0	62	-10.981	4.39287	-2.28656
2891	0	50	-9.04342	1.3052	2.36081
2541	1	61	-12.1878	1.73391	-3.6576
3161	1	52	-14.538	1.75905	-4.14725
3332	0	49	-11.9427	2.33656	-2.93183
366	0	67	-12.7977	4.87514	-0.538085
2630	1	69	-11.0311	4.7438	-0.606498
1081	0	45	-13.3311	3.92522	-3.68461
3053	1	58	-13.1361	3.27021	-2.78513
3289	0	58	-11.7194	4.37243	-3.24748
2321	0	49	-9.88492	3.99022	-0.729985
60	1	57	-14.5127	4.44936	-2.1605
3034	1	67	-13.4336	3.69569	-2.56567
48	0	60	-11.2602	7.32621	-2.73822
323	0	51	-10.1395	2.03902	0.297818
2817	1	42	-14.5974	2.5033	-3.39717
3947	1	62	-12.2633	5.45683	-0.57004
663	1	53	-11.0677	1.34234	-1.26613
2317	1	67	-12.2585	3.20965	0.0495047
173	0	68	-8.83168	3.08179	-4.40533
2054	1	61	-10.1746	-0.196551	0.704476
1926	0	60	-13.6482	2.26093	-0.461019
3810	0	66	-12.754	5.25201	0.431763
2563	1	53	-14.4347	2.52743	-2.00394
3670	1	50	-11.8912	5.0416	-1.84736
1306	0	51	-10.1774	6.60052	0.531162
1321	1	44	-12.5094	1.90067	-2.70254
3136	0	61	-11.2036	5.97098	-2.0872
676	1	54	-13.3272	4.45472	-1.54064
1835	0	53	-9.90978	4.07517	-1.50293
3966	0	63	-12.5017	3.09557	-3.20056
1933	0	64	-14.0836	2.79192	-3.54979
3896	0	58	-13.7982	5.32934	-1.68617
2569	0	55	-9.49522	5.51866	-1.55031
1479	1	41	-14.6689	3.54501	-0.373113
1923	1	54	-14.3328	3.79207	-5.52738
66	1	65	-13.2965	2.85316	-2.29408
2038	0	69	-14.8055	3.1369	-0.88055
1915	0	62	-12.1955	3.78128	-0.951466
99	1	57	-13.7371	6.19954	-1.4565
1491	1	65	-12.8897	6.18086	-0.534556
3597	0	67	-13.163	1.89945	-0.192211
3255	0	52	-10.3097	5.06498	-2.20522
383	0	51	-12.6969	4.33761	-0.770031
2888	1	61	-16.1208	5.63599	-3.67958
2517	1	53	-6.59798	2.73263	1.14476
3171	1	46	-14.0045	1.38069	-2.47644
2852	0	69	-11.9586	5.5669	-1.08502
3679	1	52	-12.9773	4.81519	-2.82208
288	0	53	-11.3674	4.51194	-3.62572
1730	0	47	-12.3186	1.40772	-2.57452
2268	0	68	-9.24432	1.82724	-1.643
3051	0	56	-11.8584	4.83535	-1.07271
1314	0	60	-12.0739	4.31302	-1.05935
234	1	60	-10.8907	2.99359	-3.38988
3294	1	49	-12.4446	5.57428	-2.36234
1652	1	62	-11.2303	4.08614	-3.81692
3848	0	53	-14.4797	6.33094	0.257465
2131	0	59	-13.2373	4.55541	-1.11862
1658	0	56	-10.6611	4.93378	-0.641462
2376	0	46	-10.7181	5.48956	-2.50687
2967	0	48	-10.9893	5.24541	0.582999
1679	1	56	-13.1046	4.47421	-0.132435
1602	1	66	-12.3378	5.12012	-1.80558
2279	1	42	-14.0928	4.98931	-2.38565
1548	1	69	-7.63883	5.95837	-2.2682
248	1	46	-11.4157	5.37965	-1.43268
175	0	51	-15.2477	4.59961	-3.79068
686	0	58	-13.1552	5.19578	-5.62184
1990	0	61	-11.5696	3.71672	-0.179798
1631	0	60	-11.9376	3.7306	-2.70302
2308	0	45	-12.7839	4.6843	-3.84483
3240	1	60	-13.1862	3.9467	-0.987749
1483	0	58	-11.1679	2.4707	-0.768014
2709	1	57	-10.0431	4.46619	-3.11201
2769	0	68	-9.3167	1.43974	0.0017354
1636	0	55	-9.89029	7.02627	-4.67236
3325	1	64	-12.9117	4.91912	0.854899
1922	1	63	-13.0581	2.13848	-2.20898
1332	1	55	-12.8346	2.68452	-0.33921
1342	0	53	-14.7451	3.66665	-3.05925
2841	0	48	-11.7035	2.63597	-0.626347
2779	0	58	-12.0961	3.14109	0.0162463
1956	0	61	-10.213	1.3006	1.92461
3238	0	60	-10.7417	3.57109	-2.63703
3883	0	64	-15.128	2.88417	-3.46599
2906	0	65	-11.8098	3.95054	-4.14149
1089	1	65	-14.1939	4.41478	-4.18877
2949	0	53	-11.946	2.81127	-3.45107
356	0	50	-12.954	5.47848	-3.56408
1840	0	45	-12.1313	3.98454	0.231409
1129	1	65	-9.91728	2.43623	-3.52985
1862	0	65	-15.1346	5.02109	-3.13771
1803	1	50	-12.8278	2.80255	-3.72223
1967	0	46	-12.4595	3.27884	-3.16689
1425	0	61	-15.98	1.45723	-3.66908
2765	1	69	-10.7724	1.0716	0.631993
1145	1	43	-12.645	1.7196	-0.547185
2858	1	61	-15.9017	5.96061	0.131113
3211	1	62	-9.84168	2.7743	-0.57496
1691	1	56	-11.167	2.86192	1.7483
3329	0	66	-12.9601	0.784525	-3.18852
2680	0	57	-10.8912	1.61594	-0.227759
1345	0	60	-15.5414	2.88876	-1.81612
1051	0	60	-9.77924	4.78129	-3.33814
1382	0	46	-10.6077	5.18019	-1.25873
2229	0	48	-11.23	2.67596	-2.6403
2732	1	61	-13.0352	2.97069	-1.86187
755	1	67	-10.657	2.2513	-1.0411
3627	0	58	-12.9252	1.32061	-2.17852
632	0	63	-10.6369	4.62674	-0.0367018
3263	1	58	-11.0854	3.86704	-0.720053
1311	0	68	-10.2244	0.792069	-3.51957
408	1	60	-11.2486	1.06041	-2.42281
2474	0	64	-12.2676	3.37152	-0.578867
1667	0	48	-10.844	4.52746	-3.06304
763	1	67	-15.1456	5.08504	-3.42725
1237	0	62	-13.6556	4.9523	-1.13551
429	1	67	-11.9702	6.81652	-0.164228
1824	1	69	-12.5278	3.16509	0.541015
1358	1	59	-13.6078	3.62817	-5.00426
1790	0	60	-10.3848	5.06778	-2.30714
3234	0	65	-10.6128	4.6794	1.2043
14	1	50	-11.1654	1.57309	-2.77611
3114	0	63	-12.5362	4.58996	-1.97942
1420	1	64	-11.8961	3.23502	-1.85122
1134	0	50	-13.4937	3.90698	-0.290319
3153	0	67	-11.6587	1.4096	-0.417524
597	1	67	-10.2651	3.79883	-0.633844
2356	0	52	-12.7994	2.76293	-2.49084
3613	0	61	-11.5973	4.92526	-1.03099
1150	0	49	-10.2113	4.74498	-1.18611
2476	0	41	-12.357	3.94349	-3.4253
1955	1	60	-10.267	4.98442	0.682925
3490	1	65	-11.3681	5.47817	-3.00509
2434	0	44	-12.3509	3.68091	-1.39603
920	0	67	-15.0487	4.55307	-3.48702
3976	0	60	-9.4012	0.538071	-2.12474
1248	0	63	-13.1228	3.05035	-0.148391
2675	1	56	-11.7803	3.28553	-0.250763
1523	0	63	-11.1618	1.45951	2.12081
109	0	46	-10.7554	3.65967	-1.43025
2337	0	54	-11.6152	5.13667	-1.00207
3865	0	58	-14.3775	7.26542	-2.18987
614	0	61	-9.68879	4.49674	-2.33581
3806	1	40	-14.0612	3.92109	-4.51109
610	0	48	-12.0992	3.85942	0.282674
2077	1	58	-11.8565	1.78985	-1.82777
3316	1	64	-9.83379	3.00275	-2.89911
1860	0	64	-11.822	3.72834	-1.80036
1344	0	65	-15.7684	5.18618	-2.92881
1999	1	56	-12.6285	4.26726	-2.86745
747	0	50	-10.812	3.32964	1.52974
2467	1	65	-12.7118	4.48119	-1.0323
1231	0	67	-11.1103	2.72192	-1.218
1671	0	51	-7.12751	3.28827	-0.0698218
2126	0	62	-12.1418	5.18155	-1.39285
148	0	65	-11.5977	6.79197	-3.01148
2606	0	42	-13.6448	1.7788	-0.475766
646	0	54	-13.202	3.63495	-1.45778
881	0	48	-15.4426	5.01503	-0.982622
1127	0	68	-10.8216	6.94116	-0.122204
2984	1	41	-11.1214	3.21762	-1.06126
2751	0	64	-9.94129	4.04012	-0.788318
1712	0	63	-12.8118	4.66882	1.0998
1561	0	62	-11.3682	5.4103	-2.63817
3833	0	65	-14.322	4.50655	-6.52011
3141	1	63	-12.5802	2.5198	1.67311
1341	0	63	-10.7618	5.90092	0.597932
2913	1	66	-11.3879	2.60439	0.606057
325	1	52	-11.7733	0.614231	-4.23594
1474	0	64	-9.97701	1.99226	-1.97935
907	1	44	-13.5633	4.36119	-2.54264
2974	1	67	-10.3692	3.39895	-3.49886
3760	1	60	-12.047	1.31874	-3.3084
254	1	62	-13.702	5.40651	2.14523
3318	0	59	-11.3963	2.48356	-1.7348
749	1	65	-11.7909	6.23086	-1.93318
2101	1	52	-11.6479	4.1424	0.832596
2079	0	59	-15.1741	5.22581	-4.05997
2262	0	54	-12.5612	5.35269	-0.967098
1062	0	52	-14.7028	4.97299	-0.581003
2619	1	54	-13.5963	1.52522	-1.91127
1165	1	62	-12.9238	3.35685	-2.09391
2025	1	62	-11.9891	3.83262	0.486205
916	0	56	-13.7455	6.25559	-0.499281
1879	1	47	-12.9692	1.49476	-2.33701
737	0	60	-10.6032	3.04548	-3.34004
1315	1	48	-12.1525	4.27384	0.0465694
1827	1	52	-9.31059	2.34275	-2.65254
3248	0	67	-13.4674	2.68175	-4.53424
709	1	57	-13.4364	4.49983	0.69992
3647	0	40	-14.5612	3.63759	-0.590892
1673	0	62	-13.3584	4.45437	-3.83014
487	0	68	-14.1858	5.91215	-1.52264
2009	0	63	-11.924	4.20792	-1.13706
2224	0	61	-12.1009	3.33785	-0.660182
3359	1	66	-10.9886	2.82439	-0.30775
3206	1	58	-13.3258	3.46246	-1.14639
600	1	63	-14.0744	4.32313	0.723656
124	0	46	-16.5758	4.36771	-4.84741
3221	0	66	-11.6474	5.7031	0.107952
1272	0	65	-10.2534	4.34761	-3.9317
1074	0	42	-12.4361	4.72847	-2.82014
3986	1	65	-14.4187	4.15739	-2.76626
1283	0	63	-13.5258	4.76775	-1.96436
23	0	57	-11.5338	4.44382	-0.6899
1135	0	68	-13.7487	2.39422	-1.49662
2446	1	62	-12.6116	5.99889	-1.68832
2272	0	60	-10.7392	3.37389	-2.20927
498	0	61	-9.11809	5.4058	-0.568098
754	1	63	-13.2301	3.28521	-0.553031
230	1	53	-13.5745	4.0002	-3.11336
1543	1	61	-11.8215	4.84571	-4.01529
2837	1	55	-12.1003	5.80511	-1.39276
2939	0	44	-13.2739	3.07492	-1.22135
2586	0	46	-13.332	3.91441	-2.3505
2885	0	66	-11.8313	6.01486	-1.90072
3664	0	41	-10.3982	2.39506	-2.92413
2499	0	45	-9.49864	2.88134	-0.825551
3196	1	60	-10.4063	3.31434	-2.02709
1020	0	66	-14.1362	4.22597	-4.48494
2552	0	66	-13.46	5.28783	-0.0972315
1825	1	69	-13.9934	3.95263	-1.97512
2132	1	64	-12.9406	4.36819	-4.07762
563	0	64	-11.6127	3.35718	-3.3473
1532	0	48	-15.223	5.29504	-0.676213
295	0	60	-14.3018	3.46306	-4.85501
3007	1	64	-14.5267	5.81656	-1.92689
1200	1	61	-12.5747	1.18448	0.377254
1035	0	56	-14.7103	6.84238	-1.69056
215	0	47	-12.3416	4.58888	-1.61454
622	1	54	-15.4165	1.0058	-3.57137
2223	0	63	-11.2563	1.97324	-1.73306
2812	1	70	-12.6817	4.69408	-2.73121
923	0	56	-12.2929	4.03235	1.0438
3140	0	57	-10.6575	2.058	-1.72128
618	0	69	-12.7496	4.33998	-1.28605
2915	1	44	-7.78104	1.51457	-2.0766
3543	1	68	-13.0764	3.93302	-2.13828
3106	1	69	-11.7316	3.58772	2.82439
729	0	63	-12.3029	5.20208	-1.24757
384	0	54	-10.9632	2.10034	-2.02313
1604	0	62	-8.90755	4.07037	-5.09147
2771	0	41	-13.6046	2.42787	0.0521904
1511	0	43	-12.1147	3.73638	-5.1465
1735	1	60	-13.1543	5.00194	0.67615
1386	0	41	-13.9853	3.71488	-1.72311
184	1	58	-12.2214	6.29584	-1.42615
3537	1	56	-13.1534	3.45361	0.388029
151	0	58	-14.669	5.20075	-2.56988
3102	0	65	-11.3337	3.54862	-3.10202
848	1	53	-12.1568	3.85639	-0.0606586
211	1	42	-13.3317	3.29615	-4.4064
3602	1	58	-10.7947	1.23519	2.88537
183	1	66	-13.7458	4.35481	-5.58424
2293	0	68	-12.3827	3.46219	-2.55256
1792	0	51	-8.95375	5.23752	-1.83063
1782	1	47	-13.5513	2.89449	-0.11413
3605	0	65	-15.8952	6.58084	-2.05889
59	0	58	-11.9049	2.31052	-0.250124
3500	0	47	-10.5837	2.16365	0.487044
529	1	47	-12.1132	0.833738	-0.959667
2495	0	48	-13.8222	3.94807	-1.44913
3523	1	61	-12.2518	3.37689	-2.06561
2386	0	52	-12.3794	2.05465	-5.26564
2498	1	65	-9.30127	-0.926709	1.87425
1274	0	69	-10.2505	3.09835	-2.73955
1234	0	65	-14.3773	6.68208	-3.98214
456	0	47	-9.46221	5.15245	-4.86683
1413	0	68	-14.8828	7.8256	-5.23133
2866	0	66	-12.2875	3.18883	-0.527406
4000	1	64	-14.5085	4.65347	-4.49646
2493	0	55	-11.1233	2.31893	-2.0868
1485	0	42	-14.0526	2.01551	-2.55426
1697	1	57	-12.635	4.17191	0.422859
1562	1	49	-13.9558	1.35901	-1.74486
1654	0	63	-13.6562	4.96099	-2.91277
1191	1	65	-15.4043	4.29555	-2.13825
63	1	44	-12.0594	0.691869	-0.412794
1606	0	66	-13.2767	6.18747	0.371562
2901	0	61	-9.09347	4.64976	-1.62475
2431	0	61	-12.5938	1.74731	-2.88507
2097	1	57	-16.838	4.27022	-2.06882
3984	1	61	-12.1699	6.30985	-1.06059
918	1	65	-10.145	3.84002	-1.36403
2579	1	67	-11.918	0.802952	-4.52498
141	0	59	-11.7996	6.60641	-1.83887
3265	0	58	-11.4713	0.908261	-0.964826
934	0	65	-14.4376	5.71987	-0.935243
3285	1	65	-13.9759	3.76405	-2.11779
942	1	64	-12.3093	4.08145	-3.18818
3766	0	55	-9.98729	5.18886	-0.716991
3337	0	65	-13.2782	3.36758	-2.14718
89	0	61	-12.9724	3.28167	-2.55381
477	0	56	-12.4226	4.11452	-0.716348
3938	0	65	-10.9212	1.59556	1.56956
192	0	61	-14.0505	2.4641	-1.87265
2022	0	61	-12.0117	6.11059	1.9522
2484	0	54	-10.6849	2.28354	-3.08039
3789	0	52	-11.8554	7.91579	-2.28469
1394	0	63	-11.3564	5.86071	-0.765653
3955	0	42	-10.9416	3.97413	-0.645292
1719	0	63	-12.7296	3.61993	-1.93884
1132	1	51	-11.8151	6.26941	-1.85705
3224	1	50	-12.6694	3.88904	-0.297398
1163	1	56	-13.5729	1.57995	-2.9227
3700	1	67	-13.4401	4.01532	-0.621796
3399	0	56	-10.2144	3.84977	0.124056
2757	0	70	-9.41662	4.32454	-2.17763
1276	0	67	-14.342	3.3639	-2.69477
971	1	61	-10.6417	3.56375	-3.05367
2211	0	62	-11.2285	5.46337	-0.986722
45	1	49	-11.6388	4.41519	-3.4972
165	1	47	-11.6571	3.38283	-0.837371
616	1	61	-16.2271	2.7378	-0.460388
2263	1	50	-9.02527	4.13031	-1.23951
3939	1	63	-14.1623	4.11237	-1.74899
2076	0	68	-12.349	3.41853	-1.32663
3591	0	66	-11.797	4.36676	-3.11407
3651	0	60	-14.429	2.26109	-0.265211
3064	1	68	-13.654	1.82828	-1.59133
396	0	66	-12.7263	1.88187	-1.39665
2348	0	55	-12.9192	3.86976	-0.278017
2777	1	40	-12.3559	2.68313	-3.17825
95	0	64	-12.4638	3.50525	-2.15625
732	0	64	-12.3898	3.28891	-5.72688
1356	0	57	-10.3493	0.622704	-1.01776
2323	0	50	-14.469	3.43889	-2.52768
1918	1	42	-12.8873	5.74335	-1.14427
1466	1	64	-9.79942	4.10779	-1.6221
1763	0	54	-12.8738	4.84178	-3.03994
2965	0	52	-13.8922	5.42049	-2.11046
47	1	46	-14.0813	4.07616	-0.221732
2171	1	67	-12.2459	3.31646	-2.58386
2367	0	64	-14.6734	3.05131	-1.81163
1555	1	51	-11.5514	5.62667	-0.891569
3398	1	63	-13.7959	3.9184	-2.91784
256	1	56	-13.2403	4.66654	-1.70479
2491	0	49	-9.04826	5.31169	-0.722028
3480	1	64	-10.9964	6.85151	-0.521642
2795	1	62	-15.9191	5.68139	-1.37137
1293	1	44	-12.7445	1.18384	-1.22154
1273	0	51	-10.5145	0.409969	-2.97093
2264	1	48	-13.6204	2.9	-2.61571
454	1	62	-13.2856	6.36075	-3.33601
1676	1	62	-13.7523	3.89097	-3.35877
157	0	57	-14.2315	5.26509	-1.14838
941	0	46	-13.8188	3.35264	-1.29145
3510	0	61	-9.60788	3.15958	-1.07502
1054	1	63	-11.8365	5.08905	0.238014
216	1	43	-13.6745	4.91892	-3.57635
2818	0	69	-10.05	3.82138	-0.0699519
1813	1	61	-13.0461	3.12405	-0.425388
954	0	50	-11.4496	3.0763	-0.713756
3530	1	54	-13.0738	3.69566	-2.77223
3199	0	57	-13.4353	3.43524	-2.67142
3781	0	64	-10.8139	2.65994	0.140455
1291	1	66	-12.2043	3.56737	-2.30758
3449	1	55	-11.4075	3.81981	-3.05878
2354	1	60	-12.0927	4.90734	-2.66707
1377	0	60	-12.6805	3.26587	0.326435
694	0	60	-11.2329	3.29955	-0.407024
2786	1	63	-10.1212	-0.067378	-0.287392
1639	1	65	-12.8942	5.24985	-0.937005
2893	1	65	-11.2981	4.02082	-0.881973
985	0	59	-10.8964	4.27339	-1.20282
2135	0	68	-11.0187	4.34649	-3.27157
887	0	57	-11.5912	4.28401	-3.74365
2244	1	59	-11.6324	5.12652	-1.47082
1598	1	62	-13.8578	2.98209	-1.55062
344	1	67	-11.9814	4.7097	-2.61572
1505	1	46	-14.0919	4.24025	-1.07987
3954	1	66	-10.0827	1.6186	-3.35817
3945	1	68	-13.9249	2.33378	-3.5254
3269	1	46	-12.5567	2.90698	-0.240162
1057	1	68	-11.7467	6.19219	-3.73038
2995	1	43	-12.7758	4.96563	-0.943434
1447	1	47	-16.8859	5.31804	1.97782
3691	0	68	-14.205	0.978752	-0.660813
3314	0	67	-9.89115	3.76886	0.169095
528	1	65	-14.1542	6.50388	-4.24649
3919	1	43	-13.8251	2.70829	-2.00487
3223	0	57	-11.2174	4.17524	-0.665332
3589	1	54	-12.1284	4.37677	-2.74082
2898	1	45	-13.5533	2.27438	-3.17371
2598	0	44	-9.76624	2.50383	-1.05247
2621	1	45	-10.393	2.60074	-0.92314
2448	0	63	-14.9208	2.71279	-1.44254
615	0	49	-12.1405	3.84504	0.0671337
1236	1	64	-13.8191	2.94185	-1.36746
3439	1	66	-15.7365	3.74262	-3.61691
3864	0	54	-14.6917	3.03338	-2.82654
3489	0	57	-12.6607	3.25493	0.163126
1164	1	63	-11.4206	2.06495	-0.932755
73	0	43	-12.1653	4.68302	-1.50565
2196	1	41	-14.645	5.78477	-0.39927
1269	0	66	-11.004	6.33016	-1.38562
680	0	51	-13.0577	3.42821	-2.4784
1026	0	65	-9.43545	4.28713	-1.88851
1767	1	54	-11.7445	3.23515	-0.550457
209	0	60	-9.85535	3.22567	-0.901416
3625	1	65	-12.5519	2.373	0.947153
1507	0	60	-15.4206	4.87661	0.541553
2864	1	46	-13.2153	4.97865	0.0529807
2331	1	43	-11.3459	4.43149	-2.11252
3210	0	67	-14.7933	1.82724	-3.39425
1521	0	43	-9.50037	3.5569	-2.2615
623	0	46	-12.6856	6.52706	-3.23242
3319	0	62	-12.1753	3.95602	0.698829
1891	1	46	-14.4514	3.23034	-2.60499
1998	1	52	-12.8317	3.50891	-2.52594
1251	0	64	-13.3178	2.97661	-3.17653
2213	0	59	-11.5783	2.87543	-2.71463
2365	1	60	-10.0481	4.41309	1.05547
2218	0	62	-11.6683	3.96037	-3.75077
213	0	67	-10.8877	2.56361	0.0285189
2791	1	43	-12.66	2.84286	-2.16394
915	1	41	-13.2867	0.977312	-2.60335
2292	1	69	-11.423	3.36761	-2.8079
112	1	62	-13.2044	4.03343	-2.31977
2182	0	40	-12.1174	4.2967	-2.95744
1070	1	68	-13.4391	4.57381	-1.26218
1329	0	50	-13.0055	4.15793	-1.93312
385	0	50	-11.5986	7.35903	-0.849985
1528	1	52	-14.7666	3.1296	-3.0352
3994	0	45	-11.2658	2.71989	0.0730664
2274	0	47	-13.3487	0.511051	-1.18041
2327	1	61	-12.7491	0.823761	-5.75107
2553	0	55	-13.3296	4.44425	-0.455917
3728	0	64	-10.1208	4.56296	-4.3512
3377	0	60	-11.0612	5.06151	0.819587
613	0	47	-12.8032	5.47177	-2.69782
2845	1	48	-12.9008	1.96177	0.731407
1740	1	58	-12.8264	2.41849	-1.46547
3353	0	58	-13.0797	6.16269	-2.74469
3096	1	51	-11.4949	4.51528	-3.28348
3302	1	57	-14.4277	3.32916	-2.89074
1467	0	48	-10.3491	4.66013	-1.40132
3262	1	60	-13.3456	1.85785	-2.13447
3787	1	60	-10.297	4.21135	-1.85129
2840	1	63	-12.9764	5.88415	-3.09758
1773	0	60	-11.085	1.78252	2.01293
152	0	63	-12.4469	3.83086	-0.0653851
299	1	56	-11.9487	0.16815	-3.91412
2851	1	67	-14.843	4.9914	1.8944
3867	0	56	-12.8614	2.30328	-3.24034
1994	0	57	-10.7782	0.3666	2.01999
1405	1	62	-13.0944	5.95986	-3.59535
2511	1	60	-11.6486	2.95651	-1.38021
1985	0	48	-13.3794	3.13166	-3.22714
381	0	49	-11.0179	1.79018	-2.07712
1366	1	56	-12.0417	3.2158	-1.35656
3229	1	53	-12.4337	1.13422	0.902401
2020	0	52	-13.9727	2.56551	-1.93766
1278	1	49	-11.0951	2.34746	-2.41179
489	0	54	-15.2159	0.942662	-1.73918
779	1	54	-12.6814	5.87767	-0.932824
1279	1	64	-13.2482	5.38327	-1.10835
1776	1	64	-13.7994	5.11521	-0.392201
3495	0	57	-16.1443	6.16982	0.552178
1811	1	62	-12.4772	3.38968	-0.536561
806	0	64	-13.6847	6.7376	-2.93833
2933	1	57	-15.966	4.03754	-0.89266
3502	0	68	-12.8833	5.71607	-2.06658
1371	0	58	-8.52989	3.74278	-0.175268
3515	0	63	-12.4214	4.63633	-4.02789
289	1	56	-11.2076	4.21577	-0.560425
3950	1	67	-13.402	2.61344	0.723005
257	1	59	-13.8384	4.61741	-0.45949
1265	1	56	-15.6906	3.65481	-1.4084
1802	0	68	-14.8748	5.83679	-0.803793
644	0	66	-14.0962	0.871093	-2.34068
2052	0	65	-12.983	5.22581	-1.50389
568	0	55	-10.802	1.65224	-1.41275
317	0	65	-12.7661	4.89139	-0.513883
2154	0	59	-13.0108	3.916	-1.32199
1638	1	51	-11.9682	6.64694	-1.85824
114	0	47	-10.9208	3.77353	0.641077
3598	0	65	-12.2224	3.9322	-0.352991
3972	0	66	-10.4612	1.6293	1.21669
2849	1	68	-12.254	7.23543	-2.07784
3428	1	62	-10.6207	0.978263	-4.13046
3603	1	64	-13.9118	4.43388	-3.82058
3567	1	51	-14.5399	6.8682	-2.86003
677	0	46	-11.2222	6.49432	-3.89214
2123	0	63	-15.891	4.78453	-2.92828
2410	0	55	-13.5788	2.58819	-1.7357
1445	1	45	-8.68077	4.14595	1.613
770	0	63	-13.6641	3.66202	0.6402
1750	1	49	-10.9131	5.59657	-1.18083
2951	1	59	-13.7739	1.92298	-1.21532
1363	0	63	-14.1287	5.20609	-1.3068
3482	1	58	-14.4906	6.87415	-1.03712
3948	0	54	-15.9928	2.96267	-1.59755
2575	1	66	-10.5042	5.11316	-1.00172
1187	1	64	-11.2076	2.82976	-2.31447
1299	0	43	-8.43014	6.81792	-0.282337
1657	0	47	-12.4314	2.48122	-3.83753
1471	0	50	-11.8141	3.03353	-1.78455
591	1	47	-11.3381	3.98734	-1.83068
392	0	54	-10.6953	2.13959	0.472916
724	0	46	-12.3699	3.36852	-1.98135
265	0	54	-13.8394	4.36394	0.213923
2692	1	67	-10.1833	4.59853	-0.621164
2655	1	57	-10.1866	2.93352	-1.48162
1857	1	50	-14.4329	4.92976	-0.128735
3237	0	53	-15.1837	5.23691	-4.78994
3485	1	50	-12.4408	2.98354	-1.55826
889	0	69	-13.4227	6.70531	-1.71974
336	1	54	-10.0348	3.09745	-2.20622
629	0	65	-13.4763	3.40712	-1.5897
3455	1	59	-13.0935	3.51681	-3.02596
835	0	70	-13.6204	2.69732	-0.283716
2133	0	62	-12.9853	5.28581	-5.70997
270	0	52	-13.4137	6.14567	-0.699753
2459	0	41	-12.817	3.64724	0.136688
37	1	60	-11.6167	4.4134	1.0564
280	0	69	-12.7161	4.02845	-3.74067
2318	0	47	-13.0793	2.46577	-2.31043
3756	1	65	-10.3607	2.88513	-1.37141
2125	0	61	-11.6711	3.87301	-1.70726
3012	1	62	-15.1643	5.12429	-5.72659
2479	1	50	-10.3533	1.35457	1.50069
3747	1	53	-11.3662	3.54863	-0.305897
1375	0	59	-14.3825	3.865	-3.70382
3874	0	65	-12.7964	4.08122	-2.02861
1218	0	47	-10.5309	5.09766	-2.12665
3408	1	51	-14.0822	1.1393	-3.48671
3487	1	46	-7.57794	4.02158	-2.40744
2512	1	65	-12.6059	3.69712	-2.89343
143	0	49	-13.4527	4.43528	-2.22002
1064	0	58	-8.37787	4.27142	-0.689215
250	0	68	-12.3376	5.10909	-3.02897
2667	0	65	-13.1185	4.84442	-3.26649
3638	1	47	-13.1003	4.8323	-3.88754
859	0	69	-11.2531	3.71929	0.363186
2024	1	42	-14.5297	3.56333	-4.06168
538	0	65	-12.0361	4.99072	-0.865219
786	0	48	-11.2018	2.87366	1.08768
3311	0	56	-13.9122	4.16761	-3.43204
2250	1	68	-12.4818	0.587836	-1.1405
1796	0	41	-11.7113	1.51802	-4.45999
1570	0	66	-12.3789	6.64188	-2.83048
2892	1	49	-11.4099	3.76998	-0.509901
1259	1	69	-13.1735	3.27633	-1.49611
1976	0	68	-9.18273	3.06338	-0.798382
1157	0	58	-13.4405	5.90245	2.25618
1415	1	56	-11.1583	3.99528	-2.02517
3347	1	49	-10.0883	4.7312	0.899431
2276	0	45	-13.7889	2.64475	0.251675
84	0	46	-11.4546	5.43226	-4.12618
3927	0	63	-11.6948	6.0817	-1.76216
3281	1	65	-12.9312	6.12613	-1.71569
3667	0	62	-14.0624	4.91085	-1.72217
2190	0	68	-11.3224	3.24043	-2.02867
3729	0	57	-13.661	3.72234	-0.878794
695	1	66	-15.0095	2.47356	-2.50293
3403	0	68	-9.73005	1.08874	-4.04406
3025	0	62	-13.4188	6.78158	-3.92097
2296	0	54	-15.4747	2.29944	0.0203221
2557	0	49	-11.3493	4.24316	-1.45464
2504	0	53	-10.9676	3.27054	-0.256902
3998	1	62	-12.9398	3.73947	-2.20019
3701	0	56	-9.99782	5.48492	-1.09444
239	0	63	-13.312	1.8868	-1.6846
2539	0	58	-10.067	0.319077	-2.81015
1777	1	57	-13.056	4.06299	-0.94694
1587	1	66	-12.9727	1.70722	-3.62544
3738	0	47	-12.1274	5.19778	-3.59633
3061	0	61	-12.0495	2.82087	0.659916
167	0	60	-12.3198	2.54986	-0.341618
3225	1	61	-14.4948	2.30739	-0.732376
3423	0	66	-12.55	3.3239	-4.40462
64	0	63	-12.7679	4.87847	-0.380602
3323	1	62	-13.8758	3.95264	0.759713
451	1	64	-12.9999	1.09792	-0.339521
2957	1	54	-12.1797	2.52457	-2.59054
1112	1	47	-12.581	3.67064	-1.23361
3367	0	53	-9.59992	3.20016	-0.921209
1008	1	41	-17.8491	6.15966	-0.545286
2929	0	53	-13.6395	3.92917	0.314127
1073	0	64	-12.8937	5.04178	-1.16586
628	1	59	-15.8068	2.81747	-4.06137
864	1	57	-10.9822	3.06213	0.134003
2567	0	44	-13.9962	2.37816	-2.88529
1489	1	69	-14.1114	2.55134	-0.149322
2394	1	59	-13.3642	2.40162	-2.63202
549	1	62	-11.0053	4.16083	-0.994081
